sentence,start_time,end_time,label,certainty_score,sentiment_score
"And also all the reinforcement learning objectives, Already with that.",3062.9,3069.8,neutral,0.9975918531417847,0.0
"We will move over to analysts questions so just as a reminder, you will need to unmute yourself to ask your question.",3069.8,3078.1,neutral,0.9995310306549072,0.0
And the first question will be coming from Daniel rosca.,3078.1,3080.8,neutral,0.9994670748710632,0.0
From Bernstein Daniel.,3080.9,3083.2,neutral,0.9983453750610352,0.0
Please go ahead and unmute yourself.,3083.2,3085.3,neutral,0.9994552731513977,0.0
"Hey, good evening everybody.",3085.9,3086.8,neutral,0.9992333650588989,0.0
"It's Daniel for Bernstein, Elon Tesla, share price.",3086.8,3090.1,neutral,0.9995317459106445,0.0
Clearly already includes quite a few of the anticipated benefits.,3090.1,3093.3,positive,0.9818080067634583,0.9818080067634583
You talked about today yet realizing what you call kind of But achievable will take some time.,3093.3,3099.5,neutral,0.9978610873222351,0.0
"What are you pushing the Tesla executive team to do differently now to accelerate the innovation in order to realize the value, you described for the company?",3100.4,3109.4,positive,0.9932771325111389,0.9932771325111389
"well, I mean we're Working on perfecting real world AI think and making rapid progress week of a week if not more, you know.",3113.8,3124.0,positive,0.9981683492660522,0.9981683492660522
So the amount of a month it's often week over week.,3124.0,3126.2,neutral,0.9995017051696777,0.0
"I spent a lot of time with the Tesla, ai ai team and the Tells Optimus team at then I go with a problem is essentially like not, you know, if something was, you know, portion sometimes like don't talk to Tesla executive Mike AI.",3129.7,3142.8,neutral,0.999495267868042,0.0
"We don't see very often and I'm like, that's because your stuff is working.",3142.8,3145.0,neutral,0.9991942048072815,0.0
Awesome yourself working with your great.,3145.0,3148.2,positive,0.9926515221595764,0.9926515221595764
"Unfortunately, I didn't see them very often because I go where the bomb is.",3148.4,3151.3,negative,0.9682002663612366,-0.9682002663612366
"So, I promise, we're like, what's the, what's the greatest challenge that lies ahead?",3151.5,3158.6,neutral,0.9638837575912476,0.0
"So, obviously, there's this, there are many challenges with Optimus, it's a hard problem to solve many challenges will check with the vehicle autonomy, but we're making rapid progress in both.",3158.6,3172.2,negative,0.9762287735939026,-0.9762287735939026
Yeah.,3176.7,3177.1,neutral,0.9958522319793701,0.0
Okay.,3179.4,3179.8,neutral,0.9685479998588562,0.0
I mean sounds like you you've got a conviction that the pieces you need.,3180.1,3184.5,neutral,0.993791401386261,0.0
Right?,3184.6,3185.0,neutral,0.9981926083564758,0.0
Are are in place.,3185.0,3186.3,positive,0.9659935832023621,0.9659935832023621
Yeah.,3186.7,3187.0,neutral,0.9958522319793701,0.0
If we kind of go 12 months down the line and we look back and you had some of those but maybe what are the kind of two or three?,3187.4,3194.1,neutral,0.9995418787002563,0.0
"Kpis, that would tell you, that, you know, you're on track and it's going the right way, and the pieces you put in place.",3194.1,3201.3,neutral,0.9600289463996887,0.0
"Are the right pieces, right?",3201.3,3202.2,neutral,0.9994475245475769,0.0
That's kind of what I'm looking for or other way.,3202.2,3206.0,neutral,0.9994269609451294,0.0
Round.,3206.2,3206.7,neutral,0.995016872882843,0.0
Where would it be off?,3207.7,3208.9,neutral,0.9994152784347534,0.0
Most likely in your mind that you say hey I need to go back there and I need to change something to enable the team better.,3208.9,3214.6,neutral,0.9995799660682678,0.0
"Well, I mean I think my prediction is that I'm making here are going to be pretty accurate.",3218.3,3224.1,positive,0.9581623673439026,0.9581623673439026
"Yeah, and it's with an echo, so sometimes feels AI know your lines always late.",3225.5,3229.7,neutral,0.9942208528518677,0.0
"Well, actually no, the problem is that the media reports on when I'm late but never works when I'm really so sure I'm optimistic, but I'm not that optimistic, you know, there are many cases in past where I actually would have been early you know such as completion of the Shanghai Factory or fragrance Factory gigafactory completion is generally been ahead of schedule, not behind.",3229.7,3251.8,neutral,0.5458714365959167,0.0
"So Yeah, so the but I like so I'm very confident.",3251.8,3262.2,positive,0.9983217120170593,0.9983217120170593
We will have released on 2 players full self-driving.,3262.2,3265.4,positive,0.9927652478218079,0.9927652478218079
Fully autonomous Tesla has in Austin and several other cities in America by the end of this year as probably everywhere in America next year at everywhere.,3265.4,3278.3,neutral,0.979128360748291,0.0
"North America, at least, I think, in terms of next year, our constraints and I think it's likely to be just regulatory, you know, like the Q4 Europe really has.",3278.3,3288.4,negative,0.5959956049919128,-0.5959956049919128
"For example, Europe is layer cake of regulations and bureaucracy, which really needs to be addressed.",3288.4,3294.8,neutral,0.9994694590568542,0.0
There's this A drug like America innovates Europe.,3296.4,3301.7,neutral,0.9993491768836975,0.0
"Regulates, so guys, this too many reps on the field.",3301.7,3306.2,neutral,0.6803556680679321,0.0
"Any, for example, for us to just to release and just release supervised, full self-driving in Europe, even though it works really well.",3307.9,3314.2,negative,0.8234180212020874,-0.8234180212020874
"We have to go through a mountain of paperwork with the Netherlands, which is our primary regulatory Authority, then the Netherlands presents this to the EU.",3314.6,3325.8,neutral,0.9993916749954224,0.0
And I think May And there's like this big EU country committee.,3325.8,3332.1,neutral,0.9994613528251648,0.0
We expected to be approved at that time.,3332.7,3335.3,positive,0.9980613589286804,0.9980613589286804
But there's nothing we can do to make that may happen soon enough.,3335.5,3338.5,negative,0.9950202703475952,-0.9950202703475952
"In fact, nobody seems to do if that I guess all the countries would have to somehow vote in some way to have it happen sooner than May Otherwise, we weren't having children me.",3339.4,3352.1,neutral,0.9993175268173218,0.0
So then we will then when is unsupervised ever?,3353.6,3356.7,neutral,0.9995508790016174,0.0
See a lot in Europe on Mike Maybe next year.,3356.7,3360.2,neutral,0.9991348385810852,0.0
"Maybe, I don't know where to find out when you use me again.",3360.2,3365.8,negative,0.919321596622467,-0.919321596622467
"Sometimes it's a 12-month, Cadence, sometimes a six-month Cadence then China, which is a huge margins.",3367.0,3374.3,neutral,0.9304171204566956,0.0
Gigantic Market.,3374.3,3374.9,neutral,0.9945375323295593,0.0
We do have some challenges because they weren't currently allow us to transfer training video outside of China and then the US government won't let us do training in China.,3374.9,3386.0,negative,0.9987128973007202,-0.9987128973007202
So we're in a bit of a bind there.,3386.3,3387.4,negative,0.998766303062439,-0.998766303062439
"Said it, like, whatever quandary.",3389.8,3392.5,neutral,0.9994588494300842,0.0
"So we already solving that is, by literally, looking at videos of streets in China that are available on the internet to understand and then feeding that into our video training so that publicly available video of street signs and traffic rules in.",3392.6,3414.4,neutral,0.9994118213653564,0.0
China can be can be used for training.,3414.4,3418.7,neutral,0.9990730285644531,0.0
And then also putting it in a good recovery accurate simulator.,3419.9,3424.4,neutral,0.9742164015769958,0.0
"And and so it will train using some for, you know, bus lanes, and try and like bus lanes and China.",3425.0,3430.4,neutral,0.757153332233429,0.0
"By the way, what about the biggest challenges in making FSD working?",3430.4,3437.1,neutral,0.9724535346031189,0.0
Try and is the bus lanes?,3437.1,3438.5,neutral,0.999354898929596,0.0
"Are very complicated and there's like, literally, like hours of the day that you're allowed to be there and not be there.",3438.5,3444.5,neutral,0.9994674324989319,0.0
"And then, if you accidentally go in a bus lane, at the wrong time, the the you get it.",3444.5,3449.1,neutral,0.9985191226005554,0.0
Automatic ticket instantly.,3449.3,3450.5,positive,0.7818928956985474,0.7818928956985474
So there's kind of a big deal bus lanes in China.,3451.4,3454.9,neutral,0.9987969398498535,0.0
So we have put that into our Simulator train on that.,3455.6,3459.6,neutral,0.9993376135826111,0.0
The car has to know what time of day.,3460.2,3461.4,neutral,0.9995170831680298,0.0
It is read the sign better.,3461.4,3464.5,positive,0.9716504216194153,0.9716504216194153
"It will get the solved, but I think we'll have unsupervised FSD in almost every Market this year, limited simply by regulatory issues, not technical capability.",3464.5,3483.3,neutral,0.9851158261299133,0.0
Okay.,3484.9,3485.1,neutral,0.9685479998588562,0.0
"And then then unsupervised FSD in the US this year, in many cities, but Nationwide next year and and hopefully we have unsupervised FSD in most countries by the end of next year.",3485.2,3499.1,positive,0.820122480392456,0.820122480392456
That's the best.,3499.3,3501.1,neutral,0.99918133020401,0.0
My prediction with best data that I have right now.,3501.1,3503.3,neutral,0.9994899034500122,0.0
"Great, thank you very much.",3505.1,3506.4,neutral,0.9983844757080078,0.0
The next question will come from Adam Jonas at Morgan Stanley.,3506.7,3510.1,neutral,0.9994980096817017,0.0
"Adam, please feel free to unmute yourself.",3510.5,3512.4,neutral,0.9994364380836487,0.0
Thanks everybody.,3514.0,3514.9,neutral,0.9992658495903015,0.0
"So he Lon you've said in the past about lidar for a positively that lidar is a crutch, a Fool's errand.",3515.0,3523.4,negative,0.8342000246047974,-0.8342000246047974
"I think you even told me once, even if it was free and say you wouldn't use it, you still feel that way.",3523.4,3528.4,negative,0.9932464361190796,-0.9932464361190796
Yes.,3529.0,3529.4,neutral,0.9881481528282166,0.0
Care to elaborate or just another question.,3531.8,3534.8,neutral,0.9992586970329285,0.0
"Look, we even have a radar in the corner.",3536.6,3538.0,positive,0.9270122647285461,0.9270122647285461
We turned it off.,3538.0,3538.7,neutral,0.587965726852417,0.0
I got it.,3541.5,3542.0,positive,0.9765938520431519,0.9765938520431519
All right so here's bill.,3542.4,3543.6,neutral,0.9993835687637329,0.0
"Yeah, people think you're crazy you know but for not look like humans drive without shooting lasers out of their eyes English.",3543.9,3555.4,negative,0.9886960983276367,-0.9886960983276367
"You're Superman, you know but like humans drive just with passive visual dreams drivers with eyes and a neural net and a rainy roll, man.",3555.4,3566.0,neutral,0.9994699358940125,0.0
So sort of biological chemical which of the so the digital equivalent of eyes and a brain.,3566.2,3570.9,neutral,0.9995334148406982,0.0
Our cameras and and digital neural Nets are AI.,3571.2,3575.6,neutral,0.9995108842849731,0.0
So that's the entire Road system was designed for Passive Optical neural Nets.,3575.6,3582.6,neutral,0.9989996552467346,0.0
"That's how the horse that wrote system was not designed and what everyone is expecting, other Cloud.",3582.8,3587.6,neutral,0.9621244072914124,0.0
That's all we expect other close to behave.,3587.6,3589.3,neutral,0.9994816184043884,0.0
So therefore that is very obviously the solution for full self-driving in it as a generalized for the generalized solution for full self-driving.,3589.4,3598.8,neutral,0.9995695948600769,0.0
"Very specific neighborhood by neighborhood solution, which vertical to maintain, which is what our competitors are doing.",3600.0,3605.8,neutral,0.9988711476325989,0.0
I got that.,3610.1,3610.5,neutral,0.9516652226448059,0.0
"Yeah, I mean, either doesn't work in The Fall.",3610.9,3614.4,neutral,0.712874710559845,0.0
"Guys, neither has a lot of issues like like AI.",3614.6,3618.1,neutral,0.9982265830039978,0.0
"Don't have something like that SpaceX Dragon docks with the space station using lidar that a program that I personally spearheaded, I don't have some fundamental bizarre dislike.",3618.1,3629.7,neutral,0.9986867308616638,0.0
The lidar is simply the wrong solution for driving car loan roads.,3629.7,3633.7,negative,0.9968235492706299,-0.9968235492706299
Right?,3633.7,3634.4,neutral,0.9981926083564758,0.0
You understand how lidar works?,3634.4,3636.4,neutral,0.9994155168533325,0.0
I guess definitely designed and built our own.,3636.4,3639.5,neutral,0.9995026588439941,0.0
Red lidar.,3639.7,3640.7,neutral,0.9993876218795776,0.0
I oversaw the project.,3640.8,3642.3,neutral,0.9992483258247375,0.0
There's anything.,3642.3,3643.2,neutral,0.984889566898346,0.0
It was my decision to use later on dragon and I was saw the that that engineering project directly.,3644.1,3650.0,neutral,0.9995073080062866,0.0
So I'm like we looked really designed made a rata relied on the doctor space station.,3650.4,3655.8,neutral,0.9993120431900024,0.0
If I thought it was the right solution for cars I would do that but it isn't.,3655.9,3658.7,negative,0.8761829733848572,-0.8761829733848572
"Yeah all right just as a follow-up at CES you said I'm paraphrasing, the any AI will be able to do any cognitive tasks not involving atoms.",3659.3,3669.6,neutral,0.9994943141937256,0.0
Within the next three or four years.,3670.1,3671.6,neutral,0.9993368983268738,0.0
And that would imply.,3671.6,3672.4,neutral,0.9990991353988647,0.0
Elon that.,3672.4,3672.9,neutral,0.9979209303855896,0.0
"Before the end of President, Trump's term in office, that AI would be moving pretty damn quickly into the physical world, or the world of photons and atoms, and I'm thinking given your work with the administration.",3672.9,3684.8,neutral,0.983073890209198,0.0
"How confident are you that the US has, will have the manufacturing in the supply base to make good on your excitement about physical AI by the, you know, end of bilateral, this decade.",3684.8,3697.9,positive,0.9927908182144165,0.9927908182144165
We've seen pretty vulnerable right now.,3697.9,3699.2,negative,0.9989699125289917,-0.9989699125289917
"I've seen You Tweeting about or sorry, Xing, excuse me, Elon about China, for audience, live about China, having like making more drones in a day than the u.s. makes in a year and all the entanglement of the supply.",3699.2,3712.2,neutral,0.9988788962364197,0.0
So what has to happen in the u.s. to make that possible?,3712.2,3715.4,neutral,0.9994590878486633,0.0
What's your message?,3715.4,3716.4,neutral,0.9994087219238281,0.0
"And what can, what can you do about it?",3716.4,3719.3,neutral,0.9960118532180786,0.0
"And what's relevant for Tesla shareholders, thanks a lot.",3719.3,3721.9,neutral,0.9994791150093079,0.0
"Well, a Tesla obviously we think manufacturing is cool SpaceX.",3723.5,3727.5,positive,0.5006814002990723,0.5006814002990723
"We think manufacturing is cool, but in general, for talented Americans they need to go beyond, you know, my young mind companies found me at end of people in my teams here in general.",3727.5,3741.4,neutral,0.9994872808456421,0.0
We need to make many factoring bulla game in America and you know like honestly think people should move from like law and finance huge manufacturing.,3741.4,3750.9,neutral,0.9995909333229065,0.0
That's why I'm spending we've This is both a compliment in the criticism.,3750.9,3755.8,neutral,0.9022532105445862,0.0
We have too much talent in law and Engineering law and Finance in America and there should be more of that talented in many veteran.,3755.8,3761.9,neutral,0.9842177629470825,0.0
"So, Yeah.",3763.8,3769.2,neutral,0.998994767665863,0.0
"I mean, at Tesla, we're making sure that we can continue to make sure our stuff even in the event of geopolitical tensions, rising to very high levels.",3773.6,3786.0,positive,0.9940506815910339,0.9940506815910339
"Okay, thank you very much.",3788.3,3790.1,neutral,0.9987035989761353,0.0
The next question will come from Pierre.,3790.9,3792.6,neutral,0.9994761347770691,0.0
Fair.,3792.6,3792.9,positive,0.9158697128295898,0.9158697128295898
Goo New Street Pierre.,3792.9,3795.8,neutral,0.9981274008750916,0.0
Please.,3795.8,3796.0,neutral,0.9981942772865295,0.0
Feel free to unmute yourself.,3796.0,3797.1,neutral,0.9992142915725708,0.0
"Hey thanks guys, I'll taking the question.",3799.2,3801.2,neutral,0.9993757605552673,0.0
"So I have a question, you know, on deploying like robotaxi Xin, Jun in Austin so that's great news and I was wondering if it means I can you know drive down to Austin in June and try and try and so paralyzed by myself is my God.",3802.2,3819.7,neutral,0.951908528804779,0.0
So it's going to be more like Your fleets testing it.,3819.7,3824.4,neutral,0.9995494484901428,0.0
"It'll be our Fleet, testing it.",3826.1,3828.2,neutral,0.9993854761123657,0.0
"That's how sort of toe in the water, you know, would be scrutinizing.",3829.6,3833.6,neutral,0.99947589635849,0.0
It very carefully.,3833.6,3834.5,neutral,0.7581222653388977,0.0
"Make sure was also something we missed, but it will be, you know, right.",3835.0,3841.4,neutral,0.9345875978469849,0.0
"I'm trying to his right healing for money and in Austin and June and then as swiftly as possible other cities in America and I expect us to be operating a drink on AI to advise activity with with, with our internal Fleet in several studies by the end of the year, then, as probably next year, when people are are able to add or subtract their car from the fleet.",3841.9,3870.3,positive,0.9955852031707764,0.9955852031707764
"So here, come on Airbnb.",3870.5,3872.8,neutral,0.9986979961395264,0.0
Where you can sort of add or subtract your house or guest room?,3872.8,3875.9,neutral,0.999305248260498,0.0
"You know, he's like attitude and Airbnb inventory, or do data to them being be a ettore.",3876.1,3883.7,neutral,0.999497652053833,0.0
"you know, if you're traveling for a month, you can Or whatever the case may be, you can let other people use your house and then in research like that's probably a Q4.",3885.9,3899.9,neutral,0.9993866682052612,0.0
Because we want to just make sure if ironed out AI any tanks and a lot of it is it's not like we're not splitting the atom here.,3900.0,3907.5,positive,0.5181363224983215,0.5181363224983215
It's just a bunch of work that needs to be done to make sure the whole thing works efficiently that people can order the car.,3907.5,3913.4,neutral,0.9995235204696655,0.0
It comes to the right spot is exactly right thing.,3913.7,3918.9,neutral,0.9809538125991821,0.0
All the payment systems work.,3918.9,3920.7,neutral,0.9992395639419556,0.0
The billing works.,3920.9,3922.1,neutral,0.9988647699356079,0.0
Yeah.,3925.2,3925.6,neutral,0.9958522319793701,0.0
Okay.,3926.6,3927.0,neutral,0.9685479998588562,0.0
"But then like so my first question would be, you know, I have a Tesla AI, have it as D and I have to keep my eyes on the, on the road all the time.",3928.8,3937.2,neutral,0.9994757771492004,0.0
It's super boring because I don't really need to intervene anymore.,3937.2,3940.8,negative,0.9950169920921326,-0.9950169920921326
And the really annoying thing is that I can't just check my emails.,3940.8,3948.1,negative,0.9945394396781921,-0.9945394396781921
"And so are you working also on introducing, you know, like a kind of like three and supervised where where I could be eyes of and and I would be able to check my email and we just need to with a five-second noticed, have to go back and keep an eye on what's happening or is that something you're working on as well?",3948.1,3966.2,neutral,0.9989068508148193,0.0
Because it feels so close.,3966.2,3968.2,neutral,0.9641271233558655,0.0
We be certain that I wonder if it's something.,3968.2,3970.9,neutral,0.9979742169380188,0.0
We can expect for this year.,3970.9,3971.9,neutral,0.9975904226303101,0.0
It's very selfish question.,3971.9,3972.9,neutral,0.8039124011993408,0.0
"I asked for my son's, to be honest.",3972.9,3974.3,neutral,0.9960455298423767,0.0
"Yes, we just need, we need to be very confident that the probability of injury is low before we are people to check back Che Guevara be male and text messages.",3975.3,3987.0,neutral,0.9993578791618347,0.0
If I'm right now we're in this perverse situation which we have encountered yourself where people actually go to manual.,3987.6,3994.7,negative,0.9986469149589539,-0.9986469149589539
Driving to check your text messages.,3994.7,3997.4,positive,0.5114892721176147,0.5114892721176147
Yep.,3997.4,3997.8,neutral,0.9972676038742065,0.0
So the computer doesn't yell at them and and then go then put it back on autonomous mode.,3998.4,4003.8,neutral,0.9893024563789368,0.0
Once they've checked the Tesla text messages which is obviously less safe significantly mustn't.,4003.8,4010.0,neutral,0.9993109703063965,0.0
Forget me with safe.,4010.0,4011.3,neutral,0.9946997165679932,0.0
Significantly less same but just letting people I'll check their texts once in a while without the computer yelling at them Redfoo.,4011.3,4019.6,neutral,0.9981655478477478,0.0
"Just want to be cautious about that at the a to that we're in this sort of, you know, neither here nor there but just for AI, think it's not for many months longer.",4019.6,4029.8,neutral,0.9991034865379333,0.0
"But yeah, we're in the, in this perverse situation will be will turn the car off autopilot, so we can hear doesn't help them.",4032.6,4038.0,negative,0.9967779517173767,-0.9967779517173767
Check the Tesla text messages.,4038.0,4039.3,neutral,0.9989898800849915,0.0
"Well, well steering, the car with your knee and not looking out the window.",4039.3,4042.8,neutral,0.9995379447937012,0.0
"Like, like, you know, if you have any problems with the system and when people are not looking, that is a dangerous.",4042.8,4056.1,negative,0.9861183166503906,-0.9861183166503906
And that's what we're trying to avoid.,4056.1,4057.9,positive,0.9252763390541077,0.9252763390541077
It's the community is getting there but it's not fully there.,4058.2,4061.9,negative,0.9539047479629517,-0.9539047479629517
That's right.,4062.4,4063.0,neutral,0.9989393353462219,0.0
He was using the double dipping a toe in the water then getting comfortable then together.,4063.2,4068.6,neutral,0.999354898929596,0.0
"Anyway, it's not far off.",4070.4,4072.2,neutral,0.9993839263916016,0.0
"but we wouldn't want to prove to ourselves the Improvement, proved ourselves and obviously prove to Regulators that the car is unequivocally safer in autonomous mode, then they're not and that's we're not far off.",4075.0,4093.7,neutral,0.9580180048942566,0.0
So would look at this is like low single-digit months.,4093.8,4097.3,neutral,0.9992803931236267,0.0
To the safety aspect.,4098.2,4099.6,neutral,0.9990332126617432,0.0
We did Publishers safety vehicle.,4099.6,4101.8,positive,0.971486508846283,0.971486508846283
"Safety report today, and in Q4, was one crash for every five point.",4101.8,4106.0,negative,0.9899500608444214,-0.9899500608444214
"Nine million miles driven, compared to a crash over 700,000 miles without Palm Pilot.",4106.0,4111.3,positive,0.9957310557365417,0.9957310557365417
We're running circles.,4111.3,4111.9,positive,0.9962395429611206,0.9962395429611206
"Guess we're getting to the point where it's an order of magnitude events like 8.5 X, signaling.",4111.9,4117.0,neutral,0.9993777275085449,0.0
"And so, it's just about there.",4117.0,4117.9,neutral,0.9994478821754456,0.0
"Yeah, it's amazing.",4117.9,4118.9,positive,0.9976922273635864,0.9976922273635864
Great Authority.,4120.5,4121.5,neutral,0.9936521053314209,0.0
And our last question will be coming from Dan Levi at Barclays.,4121.5,4126.4,neutral,0.9994885921478271,0.0
"And Dan, feel free to unmute yourself.",4126.4,4128.3,neutral,0.9994040727615356,0.0
Hungry.,4129.3,4129.9,neutral,0.966053307056427,0.0
Good evening.,4130.4,4130.8,neutral,0.9989633560180664,0.0
Thank you for taking other questions you want.,4130.8,4134.4,neutral,0.9993441700935364,0.0
"You talked about the need for proliferation of sustainable transport in the past, as part of a sort of broader push to sustainable energy.",4134.4,4142.4,neutral,0.9963202476501465,0.0
"Oh God, I don't know.",4143.4,4144.1,negative,0.9951808452606201,-0.9951808452606201
We've heard a lot about President Obama's plans to reverse the Ed mandate and I think there's a view that given regulation is a driver CD up.,4144.1,4153.7,negative,0.986887514591217,-0.986887514591217
Take this could slow EV uptake in the u.s. so what would be your view?,4153.7,4158.6,negative,0.9983398914337158,-0.9983398914337158
View on the right policy in the US.,4158.7,4162.4,neutral,0.9992579817771912,0.0
Given your comments in the past of the need to push for sustainable transport.,4162.7,4168.4,positive,0.8540319204330444,0.8540319204330444
"You know, this point, I think the that's sustainable transport is inevitable, I'm highly confident.",4172.2,4180.4,positive,0.9972289204597473,0.9972289204597473
"All Transport will be autonomous electric, including aircraft and that it's simply, it's it can't be stopped anymore than one could have stopped.",4181.2,4192.5,neutral,0.997795581817627,0.0
"The Advent of the external combustion, engine steam engine or, or one could have stopped the at me.",4192.5,4199.9,neutral,0.9964633584022522,0.0
The internal combustion engine.,4200.0,4201.3,neutral,0.9993314743041992,0.0
"Like you can, if you've been the biggest Force Advocate that on Earth, he liked it.",4202.8,4207.2,positive,0.8525718450546265,0.8525718450546265
Like a horse's of the way.,4207.2,4210.1,neutral,0.9994469285011292,0.0
Don't these newfangled car automobiles?,4210.5,4213.1,neutral,0.9988896250724792,0.0
The you can't stop.,4214.1,4215.3,negative,0.99425208568573,-0.99425208568573
They have into going with y'all.,4215.3,4216.5,positive,0.8187419176101685,0.8187419176101685
It's going to happen.,4216.9,4217.7,neutral,0.9861885905265808,0.0
"And you can't, you can't stop the Advent of electric cars, it's going to happen.",4219.3,4223.9,negative,0.8316776156425476,-0.8316776156425476
"The only thing holding back, electric cars was range and that is a solved problem.",4225.0,4228.7,positive,0.7460260391235352,0.7460260391235352
Great.,4233.0,4233.4,positive,0.9974786639213562,0.9974786639213562
"And then as a follow up, you know, in the past deal on you and made a comment that you know you'd be willing to sell cars that effectively no margins, get the cars out there and there's a comment in the release today of the rate of acceleration of autonomy efforts, does impact volume growth.",4235.4,4253.8,neutral,0.6143729090690613,0.0
"So perhaps you could just talk about, you know, with your efforts on FSD how we should think about yours.",4253.8,4262.7,neutral,0.9995373487472534,0.0
"Desire to put more Vehicles out in the market, to take advantage of your of your Tech advances.",4262.8,4270.2,positive,0.9976820945739746,0.9976820945739746
So I'm not sure.,4273.3,4273.7,negative,0.9874217510223389,-0.9874217510223389
"I understand the question, we have a lot of cars and you've got millions of cars out.",4273.7,4277.9,neutral,0.9988061189651489,0.0
There is your question done that.,4277.9,4282.2,neutral,0.9989935755729675,0.0
"How do we, how do we marry our future growth aspects with FSD?",4282.5,4287.6,neutral,0.9752627015113831,0.0
Get going to meet yourself down.,4290.1,4291.7,neutral,0.996615469455719,0.0
Yeah more.,4294.3,4295.5,neutral,0.9988879561424255,0.0
"So just how much more aggressively you would be wish it willing to, you know, sell your cars versus versus, you know, in light of your of your improvements on that Dusty.",4295.5,4307.4,neutral,0.9931282997131348,0.0
AI.,4308.1,4308.1,neutral,0.9984643459320068,0.0
"Well, right now, the constraint we're trying to solve is battery production as opposed to demand.",4310.3,4317.6,neutral,0.9993517994880676,0.0
So you're and now q1.,4317.6,4321.6,neutral,0.9994633793830872,0.0
"We've got this massive factory retooling for the new model y, for example, and obviously inventory has a short-term impact on awkward, but the followers thing was, in fact, we're talking the, the executive team and I were talking about just before this call was from gotta figure out how How to increase total giggling hours of battery production this year, one way or another, that's the constraint on our output.",4321.6,4348.4,neutral,0.997269332408905,0.0
Already.,4352.5,4353.0,positive,0.562290370464325,0.562290370464325
"And with that, I think we are all done for today.",4353.0,4356.5,neutral,0.9993909597396851,0.0
So thanks everyone so much for all your questions.,4356.6,4359.0,neutral,0.9994555115699768,0.0
We look forward to talking to you next quarter.,4359.0,4360.9,neutral,0.99955815076828,0.0
They very much and goodbye.,4361.3,4362.3,neutral,0.9974789023399353,0.0
